run	unique_id	numcells	count_alleles	birthrate	deathrate	mutprob	initialtime	subclone_count	num_mut	num_drivers	is_driver
10	a2.a>43>439	105	107	1.799999952316	1.000000000000	0.009999999776	8.278711711702	1	2	0	0
10	a2.a>143	103	104	1.799999952316	1.000000000000	0.009999999776	6.263621377410	2	1	0	0
10	a2.a>305	81	82	1.799999952316	1.000000000000	0.009999999776	7.683947128111	1	1	0	0
10	a2.a>347	72	82	1.799999952316	1.000000000000	0.009999999776	7.875103499707	2	1	0	0
10	a2.a>111	68	93	1.799999952316	1.000000000000	0.009999999776	5.774265053513	2	1	0	0
10	a1.a>215	57	58	1.500000000000	1.000000000000	0.009999999776	7.134740999999	0	1	0	0
10	a1.a>15>195	57	62	1.500000000000	1.000000000000	0.009999999776	6.934614132528	2	2	0	0
10	a3.a>75	60	82	1.299999952316	1.000000000000	0.019999999553	4.814393858731	7	1	0	0
10	a3.a>65	46	50	1.299999952316	1.000000000000	0.019999999553	4.415837266359	2	1	0	0
10	a3.a>35	41	44	1.299999952316	1.000000000000	0.019999999553	3.002471798923	4	1	0	0
10	a3.a>47	30	31	1.299999952316	1.000000000000	0.019999999553	3.595044634682	2	1	0	0
10	a2.a>199	41	42	1.799999952316	1.000000000000	0.009999999776	6.992571570121	0	1	0	0
10	a3.a>51	21	22	1.299999952316	1.000000000000	0.019999999553	3.808911603335	0	1	0	0
10	a3.a>167	19	20	1.299999952316	1.000000000000	0.019999999553	6.662682058067	3	1	0	0
10	a3.a>187	32	33	1.299999952316	1.000000000000	0.019999999553	6.874274481525	1	1	0	0
10	a3.a>37	14	15	1.299999952316	1.000000000000	0.019999999553	3.101681127841	2	1	0	0
10	a5.a	45	45	0.300000011921	0.200000002980	0.009999999776	0.000000000000	0	0	0	0
10	a3.a>69	8	9	1.299999952316	1.000000000000	0.019999999553	4.621458218829	0	1	0	0
10	a4.a	3	5	1.100000023842	1.500000000000	0.019999999553	0.000000000000	9	0	0	0
10	a3.a>19	2	6	1.299999952316	1.000000000000	0.019999999553	2.370710851439	1	1	0	0
10	a4.a>1	0	1	1.100000023842	1.500000000000	0.019999999553	0.146568812051	0	1	0	0
10	a3.a>39	0	1	1.299999952316	1.000000000000	0.019999999553	3.310779999537	0	1	0	0
10	a4.a>7	0	1	1.100000023842	1.500000000000	0.019999999553	0.772654970168	0	1	0	0
10	a3.a>5	0	1	1.299999952316	1.000000000000	0.019999999553	0.655134204823	0	1	0	0
10	a3.a>3	0	1	1.299999952316	1.000000000000	0.019999999553	0.617480442738	0	1	0	0
10	a3.a>9	0	1	1.299999952316	1.000000000000	0.019999999553	0.802102577710	0	1	0	0
10	a2.a>279	42	61	1.799999952316	1.000000000000	0.009999999776	7.518803857967	1	1	0	0
10	a4.a>23	0	1	1.100000023842	1.500000000000	0.019999999553	2.692140277747	0	1	0	0
10	a3.a>27	0	1	1.299999952316	1.000000000000	0.019999999553	2.808382463968	0	1	0	0
10	a2.a>181	34	35	1.799999952316	1.000000000000	0.009999999776	6.754460381402	1	1	0	0
10	a4.a>11	0	1	1.100000023842	1.500000000000	0.019999999553	0.954293623256	0	1	0	0
10	a4.a>13	0	1	1.100000023842	1.500000000000	0.019999999553	1.442373555230	0	1	0	0
10	a4.a>17	0	1	1.100000023842	1.500000000000	0.019999999553	2.236435039621	0	1	0	0
10	a3.a>33	0	1	1.299999952316	1.000000000000	0.019999999553	2.985536366472	0	1	0	0
10	a3.a>25	0	1	1.299999952316	1.000000000000	0.019999999553	2.774084778333	0	1	0	0
10	a2.a>29	0	1	1.799999952316	1.000000000000	0.009999999776	2.856674293921	0	1	0	0
10	a3.a>119	7	8	1.299999952316	1.000000000000	0.019999999553	5.891544078019	1	1	0	0
10	a3.a>31	0	1	1.299999952316	1.000000000000	0.019999999553	2.943245466376	0	1	0	0
10	a3.a>57	0	1	1.299999952316	1.000000000000	0.019999999553	4.204710577989	0	1	0	0
10	a3.a>41	0	1	1.299999952316	1.000000000000	0.019999999553	3.441644334201	0	1	0	0
10	a3.a>45	0	1	1.299999952316	1.000000000000	0.019999999553	3.472500501514	0	1	0	0
10	a1.a>15>55	0	1	1.500000000000	1.000000000000	0.009999999776	4.170474434886	0	2	0	0
10	a3.a>323	43	46	1.299999952316	1.000000000000	0.019999999553	7.826079582312	3	1	0	0
10	a3.a>61	0	1	1.299999952316	1.000000000000	0.019999999553	4.219477545486	0	1	0	0
10	a3.a>53	0	1	1.299999952316	1.000000000000	0.019999999553	3.987144861359	0	1	0	0
10	a3.a>63	0	1	1.299999952316	1.000000000000	0.019999999553	4.249488828470	0	1	0	0
10	a3.a>201	20	21	1.299999952316	1.000000000000	0.019999999553	7.006735693948	0	1	0	0
10	a3.a>59	0	1	1.299999952316	1.000000000000	0.019999999553	4.216170415808	0	1	0	0
10	a1.a>15>67	0	1	1.500000000000	1.000000000000	0.009999999776	4.461749480006	0	2	0	0
10	a1.a>73	0	1	1.500000000000	1.000000000000	0.009999999776	4.715802307484	0	1	0	0
10	a1.a>71	0	1	1.500000000000	1.000000000000	0.009999999776	4.702607629043	0	1	0	0
10	a3.a>81	0	1	1.299999952316	1.000000000000	0.019999999553	4.974731339270	0	1	0	0
10	a3.a>83	0	1	1.299999952316	1.000000000000	0.019999999553	5.004609059845	0	1	0	0
10	a1.a>85	0	1	1.500000000000	1.000000000000	0.009999999776	5.034060633364	0	1	0	0
10	a2.a>317	41	42	1.799999952316	1.000000000000	0.009999999776	7.767800232363	0	1	0	0
